------------------------------------------------
Job ID: 33533749
Run on host: compg011.hpc.in.bmrc.ox.ac.uk
Operating system: Linux
Username: lhw539
Started at: Thu Jan 21 01:02:57 GMT 2021
------------------------------------------------
Number of GPUs:  1
Succesfully loaded OASIS train data.
Succesfully loaded OASIS   val data.

Start training.
----------------------------------------------------------------------------------------------------------------------
2021-01-21 01:03:06.224402
|epoch:   0 | lr: 0.010 |train loss: 5.98825 |train loss ravg: 5.98825 |train MAE:  5.98825 |train MAE ravg:  5.98825 |val loss: 8.04542 |val loss ravg: 8.04542 |val MAE:  8.04542 |val MAE ravg:  8.04542 |
|epoch: 109 | lr: 0.001 |train loss: 2.20858 |train loss ravg: 2.31453 |train MAE:  2.20858 |train MAE ravg:  2.31453 |val loss: 5.10307 |val loss ravg: 5.53196 |val MAE:  5.10307 |val MAE ravg:  5.53196 |
|epoch: 110 | lr: 0.001 |train loss: 2.24015 |train loss ravg: 2.31549 |train MAE:  2.24015 |train MAE ravg:  2.31549 |val loss: 4.98547 |val loss ravg: 5.39705 |val MAE:  4.98548 |val MAE ravg:  5.39705 |
|epoch: 111 | lr: 0.001 |train loss: 2.07080 |train loss ravg: 2.30227 |train MAE:  2.07080 |train MAE ravg:  2.30228 |val loss: 4.92091 |val loss ravg: 5.40739 |val MAE:  4.92091 |val MAE ravg:  5.40739 |
|epoch: 112 | lr: 0.001 |train loss: 2.19646 |train loss ravg: 2.29469 |train MAE:  2.19646 |train MAE ravg:  2.29469 |val loss: 4.91072 |val loss ravg: 5.38030 |val MAE:  4.91072 |val MAE ravg:  5.38030 |
|epoch: 113 | lr: 0.001 |train loss: 2.22421 |train loss ravg: 2.28419 |train MAE:  2.22421 |train MAE ravg:  2.28419 |val loss: 5.11805 |val loss ravg: 5.38365 |val MAE:  5.11805 |val MAE ravg:  5.38365 |
|epoch: 114 | lr: 0.001 |train loss: 2.22519 |train loss ravg: 2.28101 |train MAE:  2.22520 |train MAE ravg:  2.28101 |val loss: 4.97599 |val loss ravg: 5.39075 |val MAE:  4.97599 |val MAE ravg:  5.39075 |
|epoch: 115 | lr: 0.001 |train loss: 2.15972 |train loss ravg: 2.26844 |train MAE:  2.15972 |train MAE ravg:  2.26844 |val loss: 5.03783 |val loss ravg: 5.34377 |val MAE:  5.03783 |val MAE ravg:  5.34377 |
|epoch: 116 | lr: 0.001 |train loss: 2.18668 |train loss ravg: 2.25560 |train MAE:  2.18668 |train MAE ravg:  2.25560 |val loss: 5.63630 |val loss ravg: 5.34741 |val MAE:  5.63630 |val MAE ravg:  5.34741 |
|epoch: 117 | lr: 0.001 |train loss: 2.22876 |train loss ravg: 2.24945 |train MAE:  2.22876 |train MAE ravg:  2.24945 |val loss: 5.56348 |val loss ravg: 5.32460 |val MAE:  5.56348 |val MAE ravg:  5.32460 |
|epoch: 118 | lr: 0.001 |train loss: 2.15347 |train loss ravg: 2.24384 |train MAE:  2.15347 |train MAE ravg:  2.24385 |val loss: 5.25386 |val loss ravg: 5.30065 |val MAE:  5.25386 |val MAE ravg:  5.30065 |
|epoch: 119 | lr: 0.001 |train loss: 2.15627 |train loss ravg: 2.23670 |train MAE:  2.15627 |train MAE ravg:  2.23671 |val loss: 5.54716 |val loss ravg: 5.31834 |val MAE:  5.54716 |val MAE ravg:  5.31834 |
|epoch: 120 | lr: 0.001 |train loss: 2.26775 |train loss ravg: 2.23603 |train MAE:  2.26775 |train MAE ravg:  2.23603 |val loss: 5.37419 |val loss ravg: 5.33898 |val MAE:  5.37419 |val MAE ravg:  5.33898 |
|epoch: 121 | lr: 0.000 |train loss: 2.16411 |train loss ravg: 2.22683 |train MAE:  2.16411 |train MAE ravg:  2.22684 |val loss: 4.95927 |val loss ravg: 5.30132 |val MAE:  4.95927 |val MAE ravg:  5.30132 |
|epoch: 122 | lr: 0.000 |train loss: 2.04478 |train loss ravg: 2.21598 |train MAE:  2.04478 |train MAE ravg:  2.21598 |val loss: 5.27904 |val loss ravg: 5.28812 |val MAE:  5.27904 |val MAE ravg:  5.28812 |
|epoch: 123 | lr: 0.000 |train loss: 2.10731 |train loss ravg: 2.20155 |train MAE:  2.10731 |train MAE ravg:  2.20155 |val loss: 5.55206 |val loss ravg: 5.30934 |val MAE:  5.55206 |val MAE ravg:  5.30934 |
|epoch: 124 | lr: 0.000 |train loss: 2.10540 |train loss ravg: 2.18966 |train MAE:  2.10540 |train MAE ravg:  2.18966 |val loss: 5.00504 |val loss ravg: 5.20758 |val MAE:  5.00504 |val MAE ravg:  5.20758 |
|epoch: 125 | lr: 0.000 |train loss: 2.07625 |train loss ravg: 2.18139 |train MAE:  2.07625 |train MAE ravg:  2.18139 |val loss: 5.45756 |val loss ravg: 5.22595 |val MAE:  5.45756 |val MAE ravg:  5.22594 |
|epoch: 126 | lr: 0.000 |train loss: 2.16904 |train loss ravg: 2.17478 |train MAE:  2.16904 |train MAE ravg:  2.17478 |val loss: 5.30145 |val loss ravg: 5.23158 |val MAE:  5.30145 |val MAE ravg:  5.23158 |
|epoch: 127 | lr: 0.000 |train loss: 2.13893 |train loss ravg: 2.16976 |train MAE:  2.13893 |train MAE ravg:  2.16976 |val loss: 5.18557 |val loss ravg: 5.21363 |val MAE:  5.18557 |val MAE ravg:  5.21362 |
|epoch: 128 | lr: 0.000 |train loss: 1.99684 |train loss ravg: 2.15604 |train MAE:  1.99684 |train MAE ravg:  2.15604 |val loss: 5.30104 |val loss ravg: 5.22340 |val MAE:  5.30104 |val MAE ravg:  5.22340 |
|epoch: 129 | lr: 0.000 |train loss: 2.02403 |train loss ravg: 2.14681 |train MAE:  2.02403 |train MAE ravg:  2.14681 |val loss: 5.66622 |val loss ravg: 5.25156 |val MAE:  5.66622 |val MAE ravg:  5.25156 |
|epoch: 130 | lr: 0.000 |train loss: 2.09568 |train loss ravg: 2.13958 |train MAE:  2.09568 |train MAE ravg:  2.13959 |val loss: 5.01746 |val loss ravg: 5.25316 |val MAE:  5.01746 |val MAE ravg:  5.25316 |
|epoch: 131 | lr: 0.000 |train loss: 2.09413 |train loss ravg: 2.14075 |train MAE:  2.09413 |train MAE ravg:  2.14075 |val loss: 5.17035 |val loss ravg: 5.26563 |val MAE:  5.17035 |val MAE ravg:  5.26563 |
|epoch: 132 | lr: 0.000 |train loss: 2.12782 |train loss ravg: 2.13732 |train MAE:  2.12782 |train MAE ravg:  2.13732 |val loss: 5.55653 |val loss ravg: 5.29792 |val MAE:  5.55653 |val MAE ravg:  5.29792 |
|epoch: 133 | lr: 0.000 |train loss: 2.14748 |train loss ravg: 2.13348 |train MAE:  2.14748 |train MAE ravg:  2.13348 |val loss: 5.38407 |val loss ravg: 5.31122 |val MAE:  5.38407 |val MAE ravg:  5.31122 |
|epoch: 134 | lr: 0.000 |train loss: 2.09465 |train loss ravg: 2.12696 |train MAE:  2.09465 |train MAE ravg:  2.12696 |val loss: 5.42795 |val loss ravg: 5.33382 |val MAE:  5.42795 |val MAE ravg:  5.33382 |
|epoch: 135 | lr: 0.000 |train loss: 2.27426 |train loss ravg: 2.13268 |train MAE:  2.27426 |train MAE ravg:  2.13268 |val loss: 5.06447 |val loss ravg: 5.33515 |val MAE:  5.06447 |val MAE ravg:  5.33515 |
|epoch: 136 | lr: 0.000 |train loss: 1.97911 |train loss ravg: 2.12230 |train MAE:  1.97911 |train MAE ravg:  2.12230 |val loss: 5.04739 |val loss ravg: 5.30571 |val MAE:  5.04739 |val MAE ravg:  5.30571 |
|epoch: 137 | lr: 0.000 |train loss: 2.04079 |train loss ravg: 2.11290 |train MAE:  2.04079 |train MAE ravg:  2.11291 |val loss: 5.38582 |val loss ravg: 5.29682 |val MAE:  5.38582 |val MAE ravg:  5.29682 |
|epoch: 138 | lr: 0.000 |train loss: 2.01897 |train loss ravg: 2.10618 |train MAE:  2.01897 |train MAE ravg:  2.10618 |val loss: 5.05620 |val loss ravg: 5.28694 |val MAE:  5.05620 |val MAE ravg:  5.28694 |
|epoch: 139 | lr: 0.000 |train loss: 2.18504 |train loss ravg: 2.10762 |train MAE:  2.18505 |train MAE ravg:  2.10762 |val loss: 5.21356 |val loss ravg: 5.27026 |val MAE:  5.21356 |val MAE ravg:  5.27026 |
|epoch: 140 | lr: 0.000 |train loss: 2.14958 |train loss ravg: 2.10171 |train MAE:  2.14958 |train MAE ravg:  2.10171 |val loss: 5.11916 |val loss ravg: 5.25751 |val MAE:  5.11916 |val MAE ravg:  5.25751 |
|epoch: 141 | lr: 0.000 |train loss: 2.11063 |train loss ravg: 2.09904 |train MAE:  2.11063 |train MAE ravg:  2.09904 |val loss: 5.19105 |val loss ravg: 5.26910 |val MAE:  5.19105 |val MAE ravg:  5.26910 |
|epoch: 142 | lr: 0.000 |train loss: 2.04241 |train loss ravg: 2.09892 |train MAE:  2.04241 |train MAE ravg:  2.09892 |val loss: 5.14624 |val loss ravg: 5.26246 |val MAE:  5.14624 |val MAE ravg:  5.26246 |
|epoch: 143 | lr: 0.000 |train loss: 2.00127 |train loss ravg: 2.09362 |train MAE:  2.00127 |train MAE ravg:  2.09362 |val loss: 5.19124 |val loss ravg: 5.24442 |val MAE:  5.19124 |val MAE ravg:  5.24442 |
|epoch: 144 | lr: 0.000 |train loss: 2.05404 |train loss ravg: 2.09105 |train MAE:  2.05404 |train MAE ravg:  2.09105 |val loss: 5.15221 |val loss ravg: 5.25178 |val MAE:  5.15221 |val MAE ravg:  5.25178 |
|epoch: 145 | lr: 0.000 |train loss: 2.10857 |train loss ravg: 2.09266 |train MAE:  2.10857 |train MAE ravg:  2.09266 |val loss: 5.26846 |val loss ravg: 5.24232 |val MAE:  5.26846 |val MAE ravg:  5.24232 |
|epoch: 146 | lr: 0.000 |train loss: 2.03328 |train loss ravg: 2.08587 |train MAE:  2.03328 |train MAE ravg:  2.08588 |val loss: 5.57772 |val loss ravg: 5.25613 |val MAE:  5.57772 |val MAE ravg:  5.25613 |
|epoch: 147 | lr: 0.000 |train loss: 2.22702 |train loss ravg: 2.09028 |train MAE:  2.22702 |train MAE ravg:  2.09028 |val loss: 5.31049 |val loss ravg: 5.26238 |val MAE:  5.31049 |val MAE ravg:  5.26238 |
|epoch: 148 | lr: 0.000 |train loss: 1.94754 |train loss ravg: 2.08781 |train MAE:  1.94754 |train MAE ravg:  2.08782 |val loss: 5.28143 |val loss ravg: 5.26140 |val MAE:  5.28143 |val MAE ravg:  5.26140 |
|epoch: 149 | lr: 0.000 |train loss: 2.02394 |train loss ravg: 2.08781 |train MAE:  2.02394 |train MAE ravg:  2.08781 |val loss: 5.10992 |val loss ravg: 5.23359 |val MAE:  5.10992 |val MAE ravg:  5.23359 |
---------------------------------------------------------------------------------------------------------------------
Finished training.
2021-01-21 21:29:21.515328
Correlation between train loss and MAE: 1.00000
------------------------------------------------
Finished at: Thu Jan 21 21:29:22 GMT 2021
------------------------------------------------
